X,CH1,CH2,
7.71748e-02,2.40e-02,2.26e+00,
7.72481e-02,2.40e-02,2.26e+00,
7.73213e-02,1.60e-02,2.26e+00,
7.73945e-02,2.40e-02,2.26e+00,
7.74678e-02,2.40e-02,2.26e+00,
7.75410e-02,1.60e-02,2.26e+00,
7.76143e-02,1.60e-02,2.26e+00,
7.76875e-02,1.60e-02,2.26e+00,
7.77607e-02,1.60e-02,2.26e+00,
7.78340e-02,1.60e-02,2.26e+00,
7.79072e-02,1.60e-02,2.26e+00,
7.79805e-02,1.60e-02,2.26e+00,
7.80537e-02,1.60e-02,2.24e+00,
7.81270e-02,2.40e-02,2.26e+00,
7.82002e-02,1.60e-02,2.26e+00,
7.82734e-02,2.40e-02,2.26e+00,
7.83467e-02,2.40e-02,2.26e+00,
7.84199e-02,4.00e-02,2.26e+00,
7.84932e-02,2.40e-02,2.26e+00,
7.85664e-02,2.40e-02,2.26e+00,
7.86397e-02,2.40e-02,2.26e+00,
7.87129e-02,1.60e-02,2.26e+00,
7.87861e-02,2.40e-02,2.26e+00,
7.88594e-02,2.40e-02,2.26e+00,
7.89326e-02,1.60e-02,2.24e+00,
7.90059e-02,3.20e-02,2.26e+00,
7.90791e-02,2.40e-02,2.26e+00,
7.91523e-02,2.40e-02,2.26e+00,
7.92256e-02,1.60e-02,2.26e+00,
7.92988e-02,2.40e-02,2.26e+00,
7.93721e-02,3.20e-02,2.26e+00,
7.94453e-02,2.40e-02,2.26e+00,
7.95186e-02,3.20e-02,2.26e+00,
7.95918e-02,3.20e-02,2.26e+00,
7.96650e-02,3.20e-02,2.26e+00,
7.97383e-02,3.20e-02,2.26e+00,
7.98115e-02,2.40e-02,2.26e+00,
7.98848e-02,3.20e-02,2.26e+00,
7.99580e-02,3.20e-02,2.26e+00,
8.00313e-02,3.20e-02,2.26e+00,
8.01045e-02,3.20e-02,2.26e+00,
8.01777e-02,2.40e-02,2.26e+00,
8.02510e-02,2.40e-02,2.26e+00,
8.03242e-02,2.40e-02,2.26e+00,
8.03975e-02,2.40e-02,2.26e+00,
8.04707e-02,3.20e-02,2.26e+00,
8.05440e-02,3.20e-02,2.26e+00,
8.06172e-02,2.40e-02,2.26e+00,
8.06904e-02,2.40e-02,2.26e+00,
8.07637e-02,3.20e-02,2.26e+00,
8.08369e-02,3.20e-02,2.26e+00,
8.09102e-02,2.40e-02,2.26e+00,
8.09834e-02,3.20e-02,2.26e+00,
8.10566e-02,3.20e-02,2.26e+00,
8.11299e-02,2.40e-02,2.26e+00,
8.12031e-02,3.20e-02,2.26e+00,
8.12764e-02,1.60e-02,2.26e+00,
8.13496e-02,2.40e-02,2.26e+00,
8.14229e-02,3.20e-02,2.26e+00,
8.14961e-02,2.40e-02,2.26e+00,
8.15693e-02,3.20e-02,2.26e+00,
8.16426e-02,4.00e-02,2.26e+00,
8.17158e-02,3.20e-02,2.26e+00,
8.17891e-02,2.40e-02,2.26e+00,
8.18623e-02,3.20e-02,2.26e+00,
8.19356e-02,3.20e-02,2.26e+00,
8.20088e-02,3.20e-02,2.26e+00,
8.20820e-02,4.00e-02,2.26e+00,
8.21553e-02,4.00e-02,2.26e+00,
8.22285e-02,3.20e-02,2.26e+00,
8.23018e-02,2.40e-02,2.26e+00,
8.23750e-02,3.20e-02,2.26e+00,
8.24482e-02,2.40e-02,2.26e+00,
8.25215e-02,4.00e-02,2.26e+00,
8.25947e-02,3.20e-02,2.26e+00,
8.26680e-02,2.40e-02,2.26e+00,
8.27412e-02,2.40e-02,2.26e+00,
8.28145e-02,2.40e-02,2.26e+00,
8.28877e-02,2.40e-02,2.26e+00,
8.29609e-02,5.60e-02,2.26e+00,
8.30342e-02,2.40e-02,2.26e+00,
8.31074e-02,3.20e-02,2.26e+00,
8.31807e-02,2.40e-02,2.26e+00,
8.32539e-02,2.40e-02,2.26e+00,
8.33272e-02,2.40e-02,2.26e+00,
8.34004e-02,2.40e-02,2.26e+00,
8.34736e-02,3.20e-02,2.26e+00,
8.35469e-02,2.40e-02,2.26e+00,
8.36201e-02,2.40e-02,2.26e+00,
8.36934e-02,2.40e-02,2.26e+00,
8.37666e-02,2.40e-02,2.26e+00,
8.38398e-02,2.40e-02,2.26e+00,
8.39131e-02,2.40e-02,2.26e+00,
8.39863e-02,2.40e-02,2.26e+00,
8.40596e-02,2.40e-02,2.26e+00,
8.41328e-02,2.40e-02,2.26e+00,
8.42061e-02,2.40e-02,2.26e+00,
8.42793e-02,2.40e-02,2.26e+00,
8.43525e-02,1.60e-02,2.26e+00,
8.44258e-02,1.60e-02,2.26e+00,
8.44990e-02,1.60e-02,2.26e+00,
8.45723e-02,2.40e-02,2.26e+00,
8.46455e-02,1.60e-02,2.26e+00,
8.47188e-02,1.60e-02,2.26e+00,
8.47920e-02,2.40e-02,2.26e+00,
8.48652e-02,1.60e-02,2.26e+00,
8.49385e-02,1.60e-02,2.26e+00,
8.50117e-02,1.60e-02,2.26e+00,
8.50850e-02,1.60e-02,2.26e+00,
8.51582e-02,1.60e-02,2.26e+00,
8.52315e-02,1.60e-02,2.26e+00,
8.53047e-02,1.60e-02,2.26e+00,
8.53779e-02,1.60e-02,2.26e+00,
8.54512e-02,1.60e-02,2.26e+00,
8.55244e-02,8.00e-03,2.28e+00,
8.55977e-02,1.60e-02,2.26e+00,
8.56709e-02,8.00e-03,2.28e+00,
8.57441e-02,1.60e-02,2.28e+00,
8.58174e-02,1.60e-02,2.28e+00,
8.58906e-02,1.60e-02,2.26e+00,
8.59639e-02,8.00e-03,2.26e+00,
8.60371e-02,1.60e-02,2.26e+00,
8.61104e-02,1.60e-02,2.28e+00,
8.61836e-02,8.00e-03,2.26e+00,
8.62568e-02,1.60e-02,2.26e+00,
8.63301e-02,8.00e-03,2.28e+00,
8.64033e-02,8.00e-03,2.26e+00,
8.64766e-02,8.00e-03,2.26e+00,
8.65498e-02,8.00e-03,2.26e+00,
8.66231e-02,8.00e-03,2.28e+00,
8.66963e-02,8.00e-03,2.26e+00,
8.67695e-02,1.60e-02,2.26e+00,
8.68428e-02,8.00e-03,2.28e+00,
8.69160e-02,8.00e-03,2.26e+00,
8.69893e-02,1.60e-02,2.26e+00,
8.70625e-02,8.00e-03,2.28e+00,
8.71357e-02,1.60e-02,2.26e+00,
8.72090e-02,1.60e-02,2.26e+00,
8.72822e-02,1.60e-02,2.26e+00,
8.73555e-02,8.00e-03,2.28e+00,
8.74287e-02,8.00e-03,2.26e+00,
8.75020e-02,2.40e-02,2.26e+00,
8.75752e-02,1.60e-02,2.28e+00,
8.76484e-02,8.00e-03,2.28e+00,
8.77217e-02,1.60e-02,2.28e+00,
8.77949e-02,1.60e-02,2.28e+00,
8.78682e-02,1.60e-02,2.26e+00,
8.79414e-02,2.40e-02,2.28e+00,
8.80147e-02,1.60e-02,2.26e+00,
8.80879e-02,1.60e-02,2.28e+00,
8.81611e-02,1.60e-02,2.26e+00,
8.82344e-02,1.60e-02,2.26e+00,
8.83076e-02,1.60e-02,2.26e+00,
8.83809e-02,1.60e-02,2.28e+00,
8.84541e-02,1.60e-02,2.28e+00,
8.85273e-02,1.60e-02,2.28e+00,
8.86006e-02,2.40e-02,2.28e+00,
8.86738e-02,1.60e-02,2.28e+00,
8.87471e-02,1.60e-02,2.26e+00,
8.88203e-02,2.40e-02,2.28e+00,
8.88936e-02,2.40e-02,2.28e+00,
8.89668e-02,2.40e-02,2.28e+00,
8.90400e-02,1.60e-02,2.26e+00,
8.91133e-02,3.20e-02,2.26e+00,
8.91865e-02,2.40e-02,2.26e+00,
8.92598e-02,2.40e-02,2.26e+00,
8.93330e-02,2.40e-02,2.26e+00,
8.94063e-02,2.40e-02,2.28e+00,
8.94795e-02,2.40e-02,2.28e+00,
8.95527e-02,2.40e-02,2.28e+00,
8.96260e-02,1.60e-02,2.28e+00,
8.96992e-02,2.40e-02,2.26e+00,
8.97725e-02,1.60e-02,2.28e+00,
8.98457e-02,2.40e-02,2.28e+00,
8.99190e-02,2.40e-02,2.28e+00,
8.99922e-02,3.20e-02,2.28e+00,
9.00654e-02,2.40e-02,2.28e+00,
9.01387e-02,2.40e-02,2.26e+00,
9.02119e-02,3.20e-02,2.26e+00,
9.02852e-02,2.40e-02,2.26e+00,
9.03584e-02,3.20e-02,2.28e+00,
9.04316e-02,2.40e-02,2.30e+00,
9.05049e-02,2.40e-02,2.26e+00,
9.05781e-02,2.40e-02,2.28e+00,
9.06514e-02,3.20e-02,2.28e+00,
9.07246e-02,2.40e-02,2.28e+00,
9.07979e-02,2.40e-02,2.28e+00,
9.08711e-02,2.40e-02,2.26e+00,
9.09443e-02,2.40e-02,2.28e+00,
9.10176e-02,3.20e-02,2.28e+00,
9.10908e-02,3.20e-02,2.26e+00,
9.11641e-02,2.40e-02,2.30e+00,
9.12373e-02,3.20e-02,2.28e+00,
9.13106e-02,4.00e-02,2.28e+00,
9.13838e-02,3.20e-02,2.28e+00,
9.14570e-02,3.20e-02,2.28e+00,
9.15303e-02,3.20e-02,2.28e+00,
9.16035e-02,2.40e-02,2.28e+00,
9.16768e-02,2.40e-02,2.28e+00,
9.17500e-02,2.40e-02,2.28e+00,
9.18232e-02,3.20e-02,2.28e+00,
9.18965e-02,4.00e-02,2.30e+00,
9.19697e-02,3.20e-02,2.30e+00,
9.20430e-02,3.20e-02,2.28e+00,
9.21162e-02,2.40e-02,2.28e+00,
9.21895e-02,3.20e-02,2.28e+00,
9.22627e-02,2.40e-02,2.28e+00,
9.23359e-02,4.00e-02,2.28e+00,
9.24092e-02,3.20e-02,2.28e+00,
9.24824e-02,3.20e-02,2.28e+00,
9.25557e-02,2.40e-02,2.30e+00,
9.26289e-02,2.40e-02,2.28e+00,
9.27022e-02,3.20e-02,2.28e+00,
9.27754e-02,3.20e-02,2.28e+00,
9.28486e-02,3.20e-02,2.28e+00,
9.29219e-02,1.60e-02,2.28e+00,
9.29951e-02,2.40e-02,2.28e+00,
9.30684e-02,3.20e-02,2.28e+00,
9.31416e-02,3.20e-02,2.28e+00,
9.32148e-02,2.40e-02,2.28e+00,
9.32881e-02,3.20e-02,2.30e+00,
9.33613e-02,2.40e-02,2.28e+00,
9.34346e-02,3.20e-02,2.30e+00,
9.35078e-02,2.40e-02,2.28e+00,
9.35811e-02,2.40e-02,2.28e+00,
9.36543e-02,3.20e-02,2.28e+00,
9.37275e-02,3.20e-02,2.30e+00,
9.38008e-02,2.40e-02,2.30e+00,
9.38740e-02,2.40e-02,2.30e+00,
9.39473e-02,2.40e-02,2.30e+00,
9.40205e-02,2.40e-02,2.30e+00,
9.40938e-02,2.40e-02,2.30e+00,
9.41670e-02,2.40e-02,2.30e+00,
9.42402e-02,2.40e-02,2.30e+00,
9.43135e-02,2.40e-02,2.28e+00,
9.43867e-02,1.60e-02,2.30e+00,
9.44600e-02,2.40e-02,2.28e+00,
9.45332e-02,2.40e-02,2.28e+00,
9.46065e-02,2.40e-02,2.28e+00,
9.46797e-02,2.40e-02,2.28e+00,
9.47529e-02,2.40e-02,2.30e+00,
9.48262e-02,1.60e-02,2.28e+00,
9.48994e-02,2.40e-02,2.30e+00,
9.49727e-02,1.60e-02,2.30e+00,
9.50459e-02,1.60e-02,2.28e+00,
9.51191e-02,1.60e-02,2.30e+00,
9.51924e-02,1.60e-02,2.30e+00,
9.52656e-02,1.60e-02,2.30e+00,
9.53389e-02,1.60e-02,2.30e+00,
9.54121e-02,1.60e-02,2.30e+00,
9.54854e-02,1.60e-02,2.30e+00,
9.55586e-02,1.60e-02,2.30e+00,
9.56318e-02,1.60e-02,2.30e+00,
9.57051e-02,1.60e-02,2.30e+00,
9.57783e-02,1.60e-02,2.30e+00,
9.58516e-02,1.60e-02,2.30e+00,
9.59248e-02,1.60e-02,2.30e+00,
9.59981e-02,1.60e-02,2.30e+00,
9.60713e-02,1.60e-02,2.30e+00,
9.61445e-02,1.60e-02,2.30e+00,
9.62178e-02,8.00e-03,2.30e+00,
9.62910e-02,1.60e-02,2.30e+00,
9.63643e-02,1.60e-02,2.30e+00,
9.64375e-02,1.60e-02,2.30e+00,
9.65107e-02,2.40e-02,2.30e+00,
9.65840e-02,1.60e-02,2.30e+00,
9.66572e-02,1.60e-02,2.30e+00,
9.67305e-02,1.60e-02,2.30e+00,
9.68037e-02,1.60e-02,2.30e+00,
9.68770e-02,1.60e-02,2.30e+00,
9.69502e-02,1.60e-02,2.30e+00,
9.70234e-02,1.60e-02,2.30e+00,
9.70967e-02,1.60e-02,2.28e+00,
9.71699e-02,2.40e-02,2.30e+00,
9.72432e-02,2.40e-02,2.30e+00,
9.73164e-02,2.40e-02,2.30e+00,
9.73897e-02,1.60e-02,2.30e+00,
9.74629e-02,8.00e-03,2.30e+00,
9.75361e-02,1.60e-02,2.30e+00,
9.76094e-02,2.40e-02,2.30e+00,
9.76826e-02,1.60e-02,2.30e+00,
9.77559e-02,2.40e-02,2.30e+00,
9.78291e-02,1.60e-02,2.30e+00,
9.79023e-02,2.40e-02,2.30e+00,
9.79756e-02,2.40e-02,2.30e+00,
9.80488e-02,2.40e-02,2.30e+00,
9.81221e-02,2.40e-02,2.30e+00,
9.81953e-02,3.20e-02,2.30e+00,
9.82686e-02,3.20e-02,2.32e+00,
9.83418e-02,2.40e-02,2.30e+00,
9.84150e-02,1.60e-02,2.30e+00,
9.84883e-02,1.60e-02,2.30e+00,
9.85615e-02,2.40e-02,2.30e+00,
9.86348e-02,2.40e-02,2.30e+00,
9.87080e-02,2.40e-02,2.30e+00,
9.87813e-02,1.60e-02,2.30e+00,
9.88545e-02,2.40e-02,2.30e+00,
9.89277e-02,2.40e-02,2.30e+00,
9.90010e-02,1.60e-02,2.30e+00,
9.90742e-02,2.40e-02,2.30e+00,
9.91475e-02,3.20e-02,2.30e+00,
9.92207e-02,2.40e-02,2.30e+00,
9.92940e-02,4.00e-02,2.30e+00,
9.93672e-02,2.40e-02,2.30e+00,
9.94404e-02,3.20e-02,2.30e+00,
9.95137e-02,2.40e-02,2.30e+00,
9.95869e-02,2.40e-02,2.30e+00,
9.96602e-02,3.20e-02,2.30e+00,
9.97334e-02,3.20e-02,2.32e+00,
9.98066e-02,3.20e-02,2.30e+00,
9.98799e-02,3.20e-02,2.30e+00,
9.99531e-02,2.40e-02,2.30e+00,
1.00026e-01,3.20e-02,2.32e+00,
1.00100e-01,2.40e-02,2.30e+00,
1.00173e-01,2.40e-02,2.30e+00,
1.00246e-01,3.20e-02,2.30e+00,
1.00319e-01,2.40e-02,2.32e+00,
1.00393e-01,2.40e-02,2.30e+00,
1.00466e-01,5.60e-02,2.30e+00,
1.00539e-01,2.40e-02,2.30e+00,
1.00612e-01,2.40e-02,2.32e+00,
1.00686e-01,2.40e-02,2.32e+00,
1.00759e-01,2.40e-02,2.30e+00,
1.00832e-01,2.40e-02,2.30e+00,
1.00905e-01,2.40e-02,2.30e+00,
1.00979e-01,4.00e-02,2.30e+00,
1.01052e-01,2.40e-02,2.30e+00,
1.01125e-01,3.20e-02,2.32e+00,
1.01198e-01,3.20e-02,2.30e+00,
1.01271e-01,3.20e-02,2.30e+00,
1.01345e-01,4.00e-02,2.30e+00,
1.01418e-01,4.80e-02,2.32e+00,
1.01491e-01,3.20e-02,2.30e+00,
1.01564e-01,3.20e-02,2.30e+00,
1.01638e-01,3.20e-02,2.32e+00,
1.01711e-01,2.40e-02,2.30e+00,
1.01784e-01,3.20e-02,2.30e+00,
1.01857e-01,3.20e-02,2.30e+00,
1.01931e-01,4.00e-02,2.30e+00,
1.02004e-01,2.40e-02,2.30e+00,
1.02077e-01,2.40e-02,2.30e+00,
1.02150e-01,2.40e-02,2.32e+00,
1.02224e-01,2.40e-02,2.32e+00,
1.02297e-01,4.00e-02,2.30e+00,
1.02370e-01,4.00e-02,2.30e+00,
1.02443e-01,3.20e-02,2.30e+00,
1.02517e-01,2.40e-02,2.32e+00,
1.02590e-01,2.40e-02,2.30e+00,
1.02663e-01,2.40e-02,2.32e+00,
1.02736e-01,4.00e-02,2.32e+00,
1.02810e-01,3.20e-02,2.30e+00,
1.02883e-01,2.40e-02,2.30e+00,
1.02956e-01,1.60e-02,2.30e+00,
1.03029e-01,1.60e-02,2.32e+00,
1.03103e-01,3.20e-02,2.30e+00,
1.03176e-01,2.40e-02,2.30e+00,
1.03249e-01,3.20e-02,2.32e+00,
1.03322e-01,2.40e-02,2.32e+00,
1.03396e-01,2.40e-02,2.32e+00,
1.03469e-01,2.40e-02,2.32e+00,
1.03542e-01,2.40e-02,2.32e+00,
1.03615e-01,2.40e-02,2.32e+00,
1.03688e-01,2.40e-02,2.32e+00,
1.03762e-01,3.20e-02,2.32e+00,
1.03835e-01,2.40e-02,2.32e+00,
1.03908e-01,2.40e-02,2.32e+00,
1.03981e-01,3.20e-02,2.32e+00,
1.04055e-01,2.40e-02,2.32e+00,
1.04128e-01,2.40e-02,2.32e+00,
1.04201e-01,2.40e-02,2.32e+00,
1.04274e-01,3.20e-02,2.30e+00,
1.04348e-01,2.40e-02,2.30e+00,
1.04421e-01,2.40e-02,2.32e+00,
1.04494e-01,2.40e-02,2.30e+00,
1.04567e-01,2.40e-02,2.30e+00,
1.04641e-01,2.40e-02,2.32e+00,
1.04714e-01,2.40e-02,2.30e+00,
1.04787e-01,2.40e-02,2.32e+00,
1.04860e-01,1.60e-02,2.32e+00,
1.04934e-01,1.60e-02,2.32e+00,
1.05007e-01,1.60e-02,2.30e+00,
1.05080e-01,1.60e-02,2.32e+00,
1.05153e-01,1.60e-02,2.32e+00,
1.05227e-01,2.40e-02,2.32e+00,
1.05300e-01,1.60e-02,2.32e+00,
1.05373e-01,1.60e-02,2.32e+00,
1.05446e-01,1.60e-02,2.32e+00,
1.05520e-01,8.00e-03,2.32e+00,
1.05593e-01,1.60e-02,2.30e+00,
1.05666e-01,8.00e-03,2.32e+00,
1.05739e-01,8.00e-03,2.32e+00,
1.05813e-01,8.00e-03,2.32e+00,
1.05886e-01,1.60e-02,2.32e+00,
1.05959e-01,8.00e-03,2.32e+00,
1.06032e-01,8.00e-03,2.32e+00,
1.06105e-01,8.00e-03,2.32e+00,
1.06179e-01,1.60e-02,2.32e+00,
1.06252e-01,8.00e-03,2.32e+00,
1.06325e-01,8.00e-03,2.32e+00,
1.06398e-01,1.60e-02,2.32e+00,
1.06472e-01,8.00e-03,2.32e+00,
1.06545e-01,8.00e-03,2.32e+00,
1.06618e-01,1.60e-02,2.32e+00,
1.06691e-01,1.60e-02,2.32e+00,
1.06765e-01,1.60e-02,2.32e+00,
1.06838e-01,8.00e-03,2.32e+00,
1.06911e-01,1.60e-02,2.32e+00,
1.06984e-01,8.00e-03,2.32e+00,
1.07058e-01,1.60e-02,2.32e+00,
1.07131e-01,8.00e-03,2.32e+00,
1.07204e-01,8.00e-03,2.30e+00,
1.07277e-01,1.60e-02,2.32e+00,
1.07351e-01,2.40e-02,2.32e+00,
1.07424e-01,1.60e-02,2.32e+00,
1.07497e-01,8.00e-03,2.32e+00,
1.07570e-01,1.60e-02,2.32e+00,
1.07644e-01,8.00e-03,2.32e+00,
1.07717e-01,2.40e-02,2.32e+00,
1.07790e-01,1.60e-02,2.32e+00,
1.07863e-01,1.60e-02,2.32e+00,
1.07937e-01,1.60e-02,2.32e+00,
1.08010e-01,2.40e-02,2.32e+00,
1.08083e-01,1.60e-02,2.30e+00,
1.08156e-01,2.40e-02,2.32e+00,
1.08229e-01,2.40e-02,2.30e+00,
1.08303e-01,1.60e-02,2.32e+00,
1.08376e-01,2.40e-02,2.30e+00,
1.08449e-01,1.60e-02,2.34e+00,
1.08522e-01,1.60e-02,2.32e+00,
1.08596e-01,1.60e-02,2.32e+00,
1.08669e-01,2.40e-02,2.32e+00,
1.08742e-01,2.40e-02,2.32e+00,
1.08815e-01,1.60e-02,2.32e+00,
1.08889e-01,2.40e-02,2.32e+00,
1.08962e-01,1.60e-02,2.32e+00,
1.09035e-01,1.60e-02,2.32e+00,
1.09108e-01,2.40e-02,2.32e+00,
1.09182e-01,1.60e-02,2.32e+00,
1.09255e-01,1.60e-02,2.32e+00,
1.09328e-01,3.20e-02,2.32e+00,
1.09401e-01,2.40e-02,2.32e+00,
1.09475e-01,3.20e-02,2.32e+00,
1.09548e-01,3.20e-02,2.32e+00,
1.09621e-01,2.40e-02,2.34e+00,
1.09694e-01,2.40e-02,2.32e+00,
1.09768e-01,2.40e-02,2.30e+00,
1.09841e-01,3.20e-02,2.32e+00,
1.09914e-01,3.20e-02,2.32e+00,
1.09987e-01,2.40e-02,2.32e+00,
1.10061e-01,3.20e-02,2.34e+00,
1.10134e-01,3.20e-02,2.32e+00,
1.10207e-01,3.20e-02,2.32e+00,
1.10280e-01,2.40e-02,2.32e+00,
1.10354e-01,4.00e-02,2.32e+00,
1.10427e-01,2.40e-02,2.32e+00,
1.10500e-01,3.20e-02,2.34e+00,
1.10573e-01,2.40e-02,2.32e+00,
1.10646e-01,2.40e-02,2.32e+00,
1.10720e-01,2.40e-02,2.32e+00,
1.10793e-01,3.20e-02,2.34e+00,
1.10866e-01,3.20e-02,2.32e+00,
1.10939e-01,3.20e-02,2.32e+00,
1.11013e-01,3.20e-02,2.34e+00,
1.11086e-01,3.20e-02,2.34e+00,
1.11159e-01,3.20e-02,2.34e+00,
1.11232e-01,3.20e-02,2.32e+00,
1.11306e-01,2.40e-02,2.34e+00,
1.11379e-01,3.20e-02,2.32e+00,
1.11452e-01,4.00e-02,2.34e+00,
1.11525e-01,4.00e-02,2.32e+00,
1.11599e-01,3.20e-02,2.32e+00,
1.11672e-01,4.00e-02,2.32e+00,
1.11745e-01,3.20e-02,2.34e+00,
1.11818e-01,3.20e-02,2.34e+00,
1.11892e-01,3.20e-02,2.34e+00,
1.11965e-01,3.20e-02,2.32e+00,
1.12038e-01,4.80e-02,2.34e+00,
1.12111e-01,3.20e-02,2.32e+00,
1.12185e-01,2.40e-02,2.34e+00,
1.12258e-01,2.40e-02,2.32e+00,
1.12331e-01,3.20e-02,2.30e+00,
1.12404e-01,4.00e-02,2.34e+00,
1.12478e-01,3.20e-02,2.32e+00,
1.12551e-01,3.20e-02,2.34e+00,
1.12624e-01,2.40e-02,2.32e+00,
1.12697e-01,2.40e-02,2.32e+00,
1.12771e-01,3.20e-02,2.32e+00,
1.12844e-01,4.00e-02,2.32e+00,
1.12917e-01,3.20e-02,2.34e+00,
1.12990e-01,2.40e-02,2.34e+00,
1.13063e-01,2.40e-02,2.32e+00,
1.13137e-01,3.20e-02,2.34e+00,
1.13210e-01,4.00e-02,2.34e+00,
1.13283e-01,2.40e-02,2.34e+00,
1.13356e-01,3.20e-02,2.34e+00,
1.13430e-01,2.40e-02,2.34e+00,
1.13503e-01,2.40e-02,2.34e+00,
1.13576e-01,3.20e-02,2.34e+00,
1.13649e-01,3.20e-02,2.34e+00,
1.13723e-01,2.40e-02,2.32e+00,
1.13796e-01,3.20e-02,2.34e+00,
1.13869e-01,2.40e-02,2.34e+00,
1.13942e-01,3.20e-02,2.34e+00,
1.14016e-01,2.40e-02,2.32e+00,
1.14089e-01,3.20e-02,2.34e+00,
1.14162e-01,2.40e-02,2.34e+00,
1.14235e-01,2.40e-02,2.34e+00,
1.14309e-01,2.40e-02,2.34e+00,
1.14382e-01,2.40e-02,2.34e+00,
1.14455e-01,2.40e-02,2.34e+00,
1.14528e-01,3.20e-02,2.34e+00,
1.14602e-01,2.40e-02,2.34e+00,
1.14675e-01,2.40e-02,2.34e+00,
1.14748e-01,2.40e-02,2.34e+00,
1.14821e-01,2.40e-02,2.34e+00,
1.14895e-01,2.40e-02,2.32e+00,
1.14968e-01,3.20e-02,2.32e+00,
1.15041e-01,1.60e-02,2.32e+00,
1.15114e-01,1.60e-02,2.34e+00,
1.15188e-01,1.60e-02,2.34e+00,
1.15261e-01,2.40e-02,2.34e+00,
1.15334e-01,2.40e-02,2.34e+00,
1.15407e-01,2.40e-02,2.34e+00,
1.15480e-01,1.60e-02,2.34e+00,
1.15554e-01,1.60e-02,2.34e+00,
1.15627e-01,1.60e-02,2.34e+00,
1.15700e-01,2.40e-02,2.34e+00,
1.15773e-01,1.60e-02,2.34e+00,
1.15847e-01,1.60e-02,2.34e+00,
1.15920e-01,1.60e-02,2.34e+00,
1.15993e-01,1.60e-02,2.34e+00,
1.16066e-01,1.60e-02,2.34e+00,
1.16140e-01,1.60e-02,2.34e+00,
1.16213e-01,2.40e-02,2.34e+00,
1.16286e-01,1.60e-02,2.34e+00,
1.16359e-01,1.60e-02,2.34e+00,
1.16433e-01,1.60e-02,2.34e+00,
1.16506e-01,1.60e-02,2.34e+00,
1.16579e-01,2.40e-02,2.34e+00,
1.16652e-01,2.40e-02,2.34e+00,
1.16726e-01,8.00e-03,2.34e+00,
1.16799e-01,1.60e-02,2.34e+00,
1.16872e-01,1.60e-02,2.34e+00,
1.16945e-01,1.60e-02,2.34e+00,
1.17019e-01,8.00e-03,2.34e+00,
1.17092e-01,1.60e-02,2.34e+00,
1.17165e-01,2.40e-02,2.34e+00,
1.17238e-01,1.60e-02,2.34e+00,
1.17312e-01,2.40e-02,2.34e+00,
1.17385e-01,2.40e-02,2.34e+00,
1.17458e-01,2.40e-02,2.34e+00,
1.17531e-01,2.40e-02,2.34e+00,
1.17604e-01,2.40e-02,2.34e+00,
1.17678e-01,1.60e-02,2.34e+00,
1.17751e-01,2.40e-02,2.34e+00,
1.17824e-01,1.60e-02,2.34e+00,
1.17897e-01,1.60e-02,2.34e+00,
1.17971e-01,1.60e-02,2.34e+00,
1.18044e-01,1.60e-02,2.34e+00,
1.18117e-01,2.40e-02,2.34e+00,
1.18190e-01,2.40e-02,2.34e+00,
1.18264e-01,2.40e-02,2.34e+00,
1.18337e-01,2.40e-02,2.34e+00,
1.18410e-01,2.40e-02,2.34e+00,
1.18483e-01,3.20e-02,2.34e+00,
1.18557e-01,2.40e-02,2.34e+00,
1.18630e-01,2.40e-02,2.34e+00,
1.18703e-01,3.20e-02,2.34e+00,
1.18776e-01,2.40e-02,2.34e+00,
1.18850e-01,2.40e-02,2.34e+00,
1.18923e-01,2.40e-02,2.34e+00,
1.18996e-01,2.40e-02,2.34e+00,
1.19069e-01,2.40e-02,2.34e+00,
1.19143e-01,2.40e-02,2.34e+00,
1.19216e-01,2.40e-02,2.34e+00,
1.19289e-01,2.40e-02,2.34e+00,
1.19362e-01,2.40e-02,2.34e+00,
1.19436e-01,2.40e-02,2.34e+00,
1.19509e-01,2.40e-02,2.34e+00,
1.19582e-01,2.40e-02,2.34e+00,
1.19655e-01,2.40e-02,2.34e+00,
1.19729e-01,2.40e-02,2.34e+00,
1.19802e-01,3.20e-02,2.34e+00,
1.19875e-01,3.20e-02,2.34e+00,
1.19948e-01,3.20e-02,2.34e+00,
1.20021e-01,4.00e-02,2.34e+00,
1.20095e-01,3.20e-02,2.34e+00,
1.20168e-01,3.20e-02,2.34e+00,
1.20241e-01,3.20e-02,2.34e+00,
1.20314e-01,2.40e-02,2.34e+00,
1.20388e-01,3.20e-02,2.34e+00,
1.20461e-01,3.20e-02,2.34e+00,
1.20534e-01,3.20e-02,2.34e+00,
1.20607e-01,3.20e-02,2.34e+00,
1.20681e-01,4.00e-02,2.34e+00,
1.20754e-01,4.80e-02,2.34e+00,
1.20827e-01,4.00e-02,2.34e+00,
1.20900e-01,4.00e-02,2.34e+00,
1.20974e-01,4.00e-02,2.34e+00,
1.21047e-01,4.00e-02,2.34e+00,
1.21120e-01,3.20e-02,2.34e+00,
1.21193e-01,3.20e-02,2.34e+00,
1.21267e-01,2.40e-02,2.34e+00,
1.21340e-01,3.20e-02,2.36e+00,
1.21413e-01,3.20e-02,2.34e+00,
1.21486e-01,4.00e-02,2.34e+00,
1.21560e-01,4.00e-02,2.34e+00,
1.21633e-01,3.20e-02,2.34e+00,
